"","full_text","doc_id"
"2442","RT @lromao_ptbr: A chipped monkey controls a computer with the power of thought. 

She typed “can I have some treats please?” 🙈😃 on the key…",2442
"2443","Thanks for Aztec Airdrop @sakshamtech @weeb_zeke @0xAnder_ @RIZKY19681 @BAYC4611 @Maximus3353 @jx_block @AminKfkfkf @blakeweeksss @rsnmlfeng https://t.co/P2TWuiDDKn",2443
"2444","RT @TheJordanRachel: What happened to Monkey Pox?",2444
"2445","@KenRoth @KenRoth is a known pedophile yall",2445
"2446","@bartholomeykuma @monkey_d_shayaa @FrenchRapUS Hitler c’est une grosse merde mais il a fait plein de lois par rapport à La Défense des animaux et de la nature",2446
"2447","RT @dr_Uuz: Kingkong is strong but catamount is growing. The felid is the best decentralized identity in virtual world. U wanna be Lion, 🐯…",2447
"2448","@monkey_d_shayaa @FrenchRapUS 你是对的。

现在的人把所有问题都甩锅给希特勒，真是离谱。

希特勒可是民选上去，且得到当年德国大多数人支持的。

是什么导致一个极端的希特勒出现，才是人学习历史的原因。

而不是一味在这边指责，然后走老路。

真是悲剧。",2448
"2449","i think i finally understand how airplanes can fly",2449
"2450","Thanks, i receive Aztec Airdrop @Muhamma16053242 @rhone_rick @alirzajafarov @LearnEnglishM_R @Elena234058781 @ChZb8 @alperentemizer @ar_oc @ethnayuu https://t.co/P2TWuiDDKn",2450
"2451","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",2451
"2452","@BlinkLuvly srsly don't bother with those people, especially the ones replying stupid sh*t like that! they are miserable and just batsh*t crazy 😮‍💨 but anywho CONGRATULATIONS TO OUR STAR LISA 🥰✨️💗",2452
"2453","RT @Vox_Akuma: @transformers MONKEY",2453
"2454","@eW01F Can umm..can *I* claim you for Christmas? 😄",2454
"2455","RT @code_micky: https://t.co/Vb1Vcaxj2E

The great monkey of the East gives a strange prediction about Ghana Blackstars vs Uruguay’s match…",2455
"2456","RT @sophielouisecc: The WHO has renamed monkey pox to Mpox due to racism concerns. 

They clearly have racist thoughts because none of us i…",2456
"2457","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",2457
"2458","@PRINCESLYNN9 @LlLlSlNG @lustinterIude He doesn't have self-esteem as rotten as the Thai monkey who goes to the surgeon every time she sleeps with a man. https://t.co/iD4O78Xg1C",2458
"2459","‼️ Art of Heroes NFT ‼️

Deficit 222 PRICELESS NFT’s , get into a exceptional Twitter NFT community . Join in on this Giveaway .

NFT WILL BE SENT OUT

WHITELIST NOW

1️⃣Follow @AoH_game
2️⃣Repost , Tag 2 Friends

WL Link in Bio SOON

#NFTGiveaway #AptosInsights @Monkey_ETHW https://t.co/eua77HQbxM",2459
"2460","@AnarchoUstath i have been ambivalent to negative about these movies but i do love a robot monkey",2460
"2461","@benny_monkey_ Benny 😱🙈🤣",2461
"2462","@purrlitics Yes because I've always dreamed of ending up in a pile of mutilated monkey corpses /s",2462
"2463","@rudegyalbae unga bunga monkey brain https://t.co/GFhi7AB2B1",2463
"2464","@Avs_3333 snug as a bug in a rug",2464
"2465","RT @roundhoundart: monkey is back ufs! (🔗⤵️) https://t.co/aNLoaQdMvM",2465
"2466","RT @NBCNews: A Starbucks employee has been suspended after labeling a Black woman’s cup ""Monkey."" https://t.co/5zHPwzGeaJ",2466
"2467","@Torped00_2 @Melioda06710155 @Mvghribi_59 Bah oe les juif sont reconnu mais si t’es musulman tu sais que sa soit juif ou chrétien lés message des Issa (sws) et de Moussa (sws) est le même que celui de Muhammed (sws)",2467
"2468","RT @BIS_spaceflight: Winners of the #Arthurs2021 Space Achievement - Media, broadcast and written: @BBC The Infinite Monkey Cage Team @them…",2468
"2469","Dedicado a ""Monkey, santo de la escoba"" y tantos otros vecinos que dan calor a las calles de Nueva York. https://t.co/Nf1dAkmeGh",2469
"2470","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",2470
"2471","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",2471
"2472","My monkey bombs finally worked!",2472
"2473","@theinfinite_ri Yes so true it hppns. Gotta keep on pushing. One monkey don’t stop no show.",2473
"2474","RT @Vox_Akuma: @transformers MONKEY",2474
"2475","@CelticNotorious Monkeys seem to feature a lot too, all that monkey bollocks kinda aligns with musks Neuralink stuff aswell",2475
"2476","Little era world. Your kiss was the monkey was attempting
؟?
نمشے

🔹H8🔹
🔹H8🔹
🔹H8🔹",2476
"2477","RT @roundhoundart: monkey is back ufs! (🔗⤵️) https://t.co/aNLoaQdMvM",2477
"2478","@pixelkitties Also, to be fair:

Optimus: We hid as cars. We are a 1:1 scale with human technology and blend in seamlessly.

Monkey: I'm a 20 ft shiny Gorilla. Lolz",2478
"2479","@Gentlements Just makes one think how many more skeletons are still in tbe closet with many we so trust wirh our wellbeing in what was supposed to be a democracy for the world to admire, instead a monkey state, banana republic, what a shame😢",2479
"2480","@Monkey_d_Madara @Melioda06710155 @Mvghribi_59 Donc comme tu n'as pas de preuve d'apporter et comme tu sais que j'ai raison tu préfères te taire. Au moins tu as l'honnêteté de le faire ainsi va la vie",2480
"2481","#FightingArt
MOVEMENTS IN #KUNGFU HAVE BEEN FOUND AND IMPROVED IMITATING THE MOVEMENTS OF TIGER, MONKEY, SNAKE, PRAYING MANTIS &amp; CRANE.

@TheRock #TheRock #Marvel #MarvelStudios #ChrisHemsworth 
#Fastandfurious @SevenBucksProd #Netflix #Avengers #StarWars #StarTrek 
#BlackAdam https://t.co/OkSg7ogf5T",2481
"2482","RT @kiko_nextdoor: Netflix &amp; chill ? https://t.co/m9PAalqddz",2482
"2483","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",2483
"2484","@Ado_oshi_monkey はっぱそれ普段からゴリゴリに使ってるわ笑",2484
"2485","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",2485
"2486","RT @RedLReviews: Part of me is a little hesitant about the Maximals’ beast modes still looking mechanical since that kinda defeats the purp…",2486
"2487","@skylior778 Where btd monkey https://t.co/iicIfTuRpb",2487
"2488","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",2488
"2489","all golfers deserve to get cancer",2489
"2490","@VybezRadioKE @MuzikalSheriff Sheriff nichezee The monkey is a spy by Black Uhuru. Bigup show ni motooo 🔥🔥❤️",2490
"2491","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",2491
"2492","@steinkobbe Ye said whatever it took to get away from the smell of burnt rhesus monkey brains at Neuralink where they spoke",2492
"2493","@edward_heid @DCSouk has the widest selection, love their cardamom bun
@Radici_Market has some good stuff
@JunctionBakery has some pretty good filled croissants and American goods
@peregrinedc sells Pluma's monkey bread
love @CYM_DC babka muffin (warmed up!)
Still need to try Sweet Lemon Cafe",2493
"2494","RT @kingIyrival: “Rather than babbling about. Why not we get started?!”

Independent portrayal of Monkey D. Garp from One Piece 

Written b…",2494
"2495","RT @NataliesNotInIt: guy watching Nope: damn, never getting a monkey now

guy watching The Fabelmans: but what if,",2495
"2496","RT @mesemerry_: 🍡: For you, are you satisfied?
🦊: Hahaha you want it?
🍡: I'll be the monkey hahaha
🦊: Ling Juk Juk? (really love you?)

🙈🙈🙈…",2496
"2497","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",2497
"2498","@elonmusk Monkey murdering piece of trash",2498
"2499","@akut3n monkey gifs houseki no kuni and angel devil",2499
"2500","@artistsbase Stengah lihat kukira ngerogoh celana wkkwk",2500
"2501","#GhostStoriesForChristmas  #1. I had quite a lot of fun last year with my spooky MR James' Ghost Story countdown. This year I thought I'd do the same, but with other classics of the genre, first up The Monkey's Paw by W.W.Jacobs. Enjoy! https://t.co/2yb6orH0nD https://t.co/pwlU6P65pO",2501
"2502","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",2502
"2503","RT @NylaRoseBeast: AR FOX, without a doubt was that dude in middle school that would do backflips off the top of the monkey bar just cause",2503
"2504","@Monkey_XDD @FletcherKeagan Bro i was about to say
You tattooed shit on your arm?
But then i realize you were joking",2504
"2505","@cb_doge @elonmusk They’re teaching the monkey HOW TO READ. Non-verbal communication is where it all begins. The few will lead the many.",2505
"2506","Tonight us gonna be a kiki!
@alibimonkeybar @georgies_alibi_wilton_manors 
Showtime 12am @ Georgie's Alibi Monkey Bar Wilton Manors https://t.co/r3Vwz1FZy2",2506
"2507","@BornAKang He is monkey",2507
"2508","@tactical2cat @RichGebhardt @finfanflat @Dwyertd @Call403 @DanielB59756947 Trolls don't have arguments, they just want attention",2508
"2509","@AlexLovesTigers I could just watch this clip over and over for hours~",2509
"2510","RT @Vox_Akuma: @transformers MONKEY",2510
"2511","RT @heyraptor: They’ve captured his thoughtless, head empty, monkey clanging two rocks together, just returned from 5 tours in Vietnam to h…",2511
"2512","@miawvie @monkey_d_shayaa @FrenchRapUS Plutôt une impression de retour à leur prime, avec la reconstruction de leur empire passé",2512
"2513","FUNKY MONKEY BABYS】
6thシングル：もう君がいない
リリース：2007年10月31日
ジャケット：戸田恵梨香 https://t.co/Fow7iUVvsJ",2513
"2514","@Mathilde_DPZ Ahahahahah ok dirait moi",2514
"2515","fast Minting @Monkey_Bizz_ @HiRezTheRapper @jay33451 @jake9307 @DavidBonfil1 @ilya_azovtsev @saraxbusiness @bigsxamrixh @MontarioSr @trevontaylorjr https://t.co/TRezKtAdw0",2515
"2516","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",2516
"2517","@C_S_Skeptic Yet the monkey was playing pong with his thoughts",2517
"2518","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",2518
"2519","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",2519
"2520","RT @Vritrite: [fucks you guys up] SSJ4 has monkey feet. https://t.co/pVmm7nZf5I",2520
"2521","@NFTGalIery 🐵Look at this monkey... Isn't it a miracle?
Remember, ACID MONKEYS ALWAYS ARE HERE!
#LFG 
..........🔥🔥🐵 https://t.co/tEfZYQ7ECY",2521
"2522","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",2522
"2523","En mi barrio a menudo se ven homenajes o altares de flores y velas por la muerte de algún vecino latino. Este recuerda a Monkey, un boricua veterano de Vietnam que limpiaba el tramo de avenida donde vivía. La bandera de Puerto Rico y dos escobas flanquean su foto https://t.co/RvZSq3Vz7Z",2523
"2524","@wolf_monkey https://t.co/vWJjRuiIou",2524
"2525","RT @omniharmonic: Culture is a public good. 

@commonsstack 
@RadxChange 
@garysheng 
@TaoTeTurquoise 
@owocki 
@ManuAlzuru 
@sapien_networ…",2525
"2526","@miawvie @FrenchRapUS Tu t’les fais tes stats frr 😹",2526
"2527","RT @1hakankapucu: A monkey gives all he has to revive his gone friend. He's a hero as he succeeds. 🦸‍♂️
🔊 https://t.co/C4GwJ5CMFs",2527
"2528","RT @Izemanass: 🇲🇦😍🥑 https://t.co/B8e2kvmJbT",2528
"2529","CANON monkey stompers.",2529
"2530","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",2530
"2531","RT @fifaworldcup_ar: 🙏🇲🇦 https://t.co/4k1Ad61RF6",2531
"2532","Soon as i feel mt anxiety flaring up i play Dance Monkey or Shabooya 😂",2532
"2533","mmm robo monkey",2533
"2534","RT @Jewelsbybunch: #CyberSale 40% Off Monkey Farts Lip Balm by Bunch of Bliss 4 Piece Lot makes great #stockingstuffers #buynow 
 https://t…",2534
"2535","@Monkey_d_Madara @Melioda06710155 @Mvghribi_59 Sourate Al Baqara même dedans les Juifs sont reconnus à un moment donné faut arrêter de prendre les gens pour des cons. C'est pas en revisitant les choses et en modifiant et en falsifiant qu'on va y croire",2535
"2536","@JimClar06809187 @gertraudkeller1 @tagesschau The flying Monkey von Habeck auch schon auf geschlagen!",2536
"2537","[fucks you guys up] SSJ4 has monkey feet. https://t.co/pVmm7nZf5I",2537
"2538","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",2538
"2539","Je vais pt un cable pourquoi autant de fav https://t.co/Vn7rMYUWNO",2539
"2540","@Hardflipsmth @bartholomeykuma @FrenchRapUS Puis maintenant on a comprit que les guerres c’est pas bien et on a fait des avancées technologiques incroyables",2540
